Year,LocationID,LocationName,Geography_Type,County,DataSource,Category,Measure,Short_Question_Text,MeasureId,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Unit,Data_Value_Type,TotalPop18plus,TotalPopulation,Latitude,Longitude
2023,19938,19938,ZCTA,Sussex,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,19.6,17.2,22.0,%,Crude prevalence,7555,10131,39.2564647,-75.6988217
2023,19938,19938,ZCTA,Sussex,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,18.1,16.1,20.3,%,Crude prevalence,7555,10131,39.2564647,-75.6988217
2023,19938,19938,ZCTA,Sussex,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,14.4,12.8,16.0,%,Crude prevalence,7555,10131,39.2564647,-75.6988217
2023,19939,19939,ZCTA,Sussex,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,19.2,16.6,21.9,%,Crude prevalence,6170,7357,38.568957,-75.207538
2023,19939,19939,ZCTA,Sussex,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,13.6,12.0,15.3,%,Crude prevalence,6170,7357,38.568957,-75.207538
2023,19939,19939,ZCTA,Sussex,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,14.7,13.0,16.6,%,Crude prevalence,6170,7357,38.568957,-75.207538
2023,19940,19940,ZCTA,Sussex,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,20.1,17.8,22.7,%,Crude prevalence,4898,6541,38.4775616,-75.5649307
2023,19940,19940,ZCTA,Sussex,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,16.6,14.7,18.6,%,Crude prevalence,4898,6541,38.4775616,-75.5649307
2023,19940,19940,ZCTA,Sussex,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,14.6,13.1,16.4,%,Crude prevalence,4898,6541,38.4775616,-75.5649307
2023,19941,19941,ZCTA,Sussex,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,23.7,21.0,26.4,%,Crude prevalence,2135,2857,38.7936579,-75.4260621
2023,19941,19941,ZCTA,Sussex,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,17.5,15.5,19.6,%,Crude prevalence,2135,2857,38.7936579,-75.4260621
2023,19941,19941,ZCTA,Sussex,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,15.7,14.0,17.5,%,Crude prevalence,2135,2857,38.7936579,-75.4260621
2023,19943,19943,ZCTA,Sussex,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,20.2,17.9,22.6,%,Crude prevalence,9765,12523,39.0044358,-75.6069858
2023,19943,19943,ZCTA,Sussex,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,17.4,15.5,19.4,%,Crude prevalence,9765,12523,39.0044358,-75.6069858
2023,19943,19943,ZCTA,Sussex,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,14.7,13.1,16.4,%,Crude prevalence,9765,12523,39.0044358,-75.6069858
2023,19944,19944,ZCTA,Sussex,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,15.3,12.2,18.8,%,Crude prevalence,485,519,38.4778676,-75.0530825
2023,19944,19944,ZCTA,Sussex,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,10.0,8.5,11.4,%,Crude prevalence,485,519,38.4778676,-75.0530825
2023,19944,19944,ZCTA,Sussex,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,12.9,10.8,15.1,%,Crude prevalence,485,519,38.4778676,-75.0530825
2023,19945,19945,ZCTA,Sussex,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,17.3,15.2,19.5,%,Crude prevalence,6693,8041,38.4978939,-75.2290333
2023,19945,19945,ZCTA,Sussex,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,13.6,12.0,15.2,%,Crude prevalence,6693,8041,38.4978939,-75.2290333
2023,19945,19945,ZCTA,Sussex,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,13.4,11.9,15.0,%,Crude prevalence,6693,8041,38.4978939,-75.2290333
2023,19946,19946,ZCTA,Sussex,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,20.8,18.4,23.3,%,Crude prevalence,3794,4932,39.0348019,-75.4495848
2023,19946,19946,ZCTA,Sussex,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,17.3,15.4,19.4,%,Crude prevalence,3794,4932,39.0348019,-75.4495848
2023,19946,19946,ZCTA,Sussex,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,14.8,13.2,16.6,%,Crude prevalence,3794,4932,39.0348019,-75.4495848
2023,19947,19947,ZCTA,Sussex,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,24.7,22.2,27.2,%,Crude prevalence,15895,20964,38.6702663,-75.4046629
2023,19947,19947,ZCTA,Sussex,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,16.8,15.0,18.7,%,Crude prevalence,15895,20964,38.6702663,-75.4046629
2023,19947,19947,ZCTA,Sussex,BRFSS,Health Status,Frequent physical distress among adults,Frequent Physical Distress,PHLTH,15.8,14.1,17.4,%,Crude prevalence,15895,20964,38.6702663,-75.4046629
2023,19950,19950,ZCTA,Sussex,BRFSS,Health Status,Fair or poor self-rated health status among adults,General Health,GHLTH,23.0,20.7,25.5,%,Crude prevalence,5618,7095,38.8184505,-75.5967427
2023,19950,19950,ZCTA,Sussex,BRFSS,Health Status,Frequent mental distress among adults,Frequent Mental Distress,MHLTH,17.3,15.7,19.0,%,Crude prevalence,5618,7095,38.8184505,-75.5967427
