Year,LocationID,LocationName,Geography_Type,County,DataSource,Category,Measure,Short_Question_Text,MeasureId,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Unit,Data_Value_Type,TotalPop18plus,TotalPopulation,Latitude,Longitude
2023,19934,19934,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,13.3,11.2,15.8,%,Crude prevalence,10977,14243,39.0847274,-75.6273547
2023,19934,19934,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,12.9,11.1,14.8,%,Crude prevalence,10977,14243,39.0847274,-75.6273547
2023,19934,19934,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,29.2,25.1,33.5,%,Crude prevalence,10977,14243,39.0847274,-75.6273547
2022,19934,19934,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,38.5,33.3,43.8,%,Crude prevalence,10977,14243,39.0847274,-75.6273547
2023,19936,19936,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,11.8,9.8,14.1,%,Crude prevalence,250,329,39.2186348,-75.5851142
2023,19936,19936,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,17.6,14.7,20.7,%,Crude prevalence,250,329,39.2186348,-75.5851142
2023,19936,19936,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,37.4,32.1,42.7,%,Crude prevalence,250,329,39.2186348,-75.5851142
2022,19936,19936,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,42.1,36.6,47.5,%,Crude prevalence,250,329,39.2186348,-75.5851142
2023,19938,19938,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,14.7,12.4,17.3,%,Crude prevalence,7555,10131,39.2564647,-75.6988217
2023,19938,19938,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,14.7,12.4,16.9,%,Crude prevalence,7555,10131,39.2564647,-75.6988217
2023,19938,19938,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,29.4,25.3,33.7,%,Crude prevalence,7555,10131,39.2564647,-75.6988217
2022,19938,19938,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,39.4,34.3,44.5,%,Crude prevalence,7555,10131,39.2564647,-75.6988217
2023,19939,19939,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,12.9,10.9,15.1,%,Crude prevalence,6170,7357,38.568957,-75.207538
2023,19939,19939,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,13.9,11.7,16.4,%,Crude prevalence,6170,7357,38.568957,-75.207538
2023,19939,19939,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,27.0,22.8,31.3,%,Crude prevalence,6170,7357,38.568957,-75.207538
2022,19939,19939,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,30.9,26.7,36.0,%,Crude prevalence,6170,7357,38.568957,-75.207538
2023,19940,19940,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,15.2,12.9,17.8,%,Crude prevalence,4898,6541,38.4775616,-75.5649307
2023,19940,19940,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,16.9,14.6,19.4,%,Crude prevalence,4898,6541,38.4775616,-75.5649307
2023,19940,19940,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,28.1,24.1,32.4,%,Crude prevalence,4898,6541,38.4775616,-75.5649307
2022,19940,19940,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,34.6,30.1,39.9,%,Crude prevalence,4898,6541,38.4775616,-75.5649307
2023,19941,19941,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,14.4,12.1,17.0,%,Crude prevalence,2135,2857,38.7936579,-75.4260621
2023,19941,19941,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,18.7,16.1,21.4,%,Crude prevalence,2135,2857,38.7936579,-75.4260621
2023,19941,19941,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,32.3,27.8,36.9,%,Crude prevalence,2135,2857,38.7936579,-75.4260621
2022,19941,19941,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,38.2,33.4,43.5,%,Crude prevalence,2135,2857,38.7936579,-75.4260621
2023,19943,19943,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,13.6,11.4,16.1,%,Crude prevalence,9765,12523,39.0044358,-75.6069858
2023,19943,19943,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,13.8,12.0,15.9,%,Crude prevalence,9765,12523,39.0044358,-75.6069858
2023,19943,19943,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,30.1,26.1,34.4,%,Crude prevalence,9765,12523,39.0044358,-75.6069858
2022,19943,19943,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,38.7,33.5,44.1,%,Crude prevalence,9765,12523,39.0044358,-75.6069858
2023,19944,19944,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,10.4,8.8,12.3,%,Crude prevalence,485,519,38.4778676,-75.0530825
2023,19944,19944,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,8.5,6.4,10.9,%,Crude prevalence,485,519,38.4778676,-75.0530825
2023,19944,19944,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,22.3,17.9,27.4,%,Crude prevalence,485,519,38.4778676,-75.0530825
2022,19944,19944,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,23.9,20.3,28.2,%,Crude prevalence,485,519,38.4778676,-75.0530825
2023,19945,19945,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,13.9,11.7,16.4,%,Crude prevalence,6693,8041,38.4978939,-75.2290333
2023,19945,19945,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,12.5,10.6,14.5,%,Crude prevalence,6693,8041,38.4978939,-75.2290333
2023,19945,19945,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,24.8,21.2,28.6,%,Crude prevalence,6693,8041,38.4978939,-75.2290333
2022,19945,19945,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,31.2,26.9,36.2,%,Crude prevalence,6693,8041,38.4978939,-75.2290333
2023,19946,19946,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,13.2,11.0,15.6,%,Crude prevalence,3794,4932,39.0348019,-75.4495848
2023,19946,19946,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,13.7,11.8,15.9,%,Crude prevalence,3794,4932,39.0348019,-75.4495848
2023,19946,19946,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,31.0,26.7,35.4,%,Crude prevalence,3794,4932,39.0348019,-75.4495848
2022,19946,19946,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,39.4,34.1,44.8,%,Crude prevalence,3794,4932,39.0348019,-75.4495848
2023,19947,19947,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,15.1,12.7,17.7,%,Crude prevalence,15895,20964,38.6702663,-75.4046629
2023,19947,19947,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,17.7,15.5,19.9,%,Crude prevalence,15895,20964,38.6702663,-75.4046629
2023,19947,19947,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,32.7,28.6,37.0,%,Crude prevalence,15895,20964,38.6702663,-75.4046629
2022,19947,19947,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,35.8,31.2,41.1,%,Crude prevalence,15895,20964,38.6702663,-75.4046629
2023,19950,19950,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,14.1,12.2,16.3,%,Crude prevalence,5618,7095,38.8184505,-75.5967427
2023,19950,19950,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,17.6,15.5,19.9,%,Crude prevalence,5618,7095,38.8184505,-75.5967427
2023,19950,19950,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,31.5,27.7,35.4,%,Crude prevalence,5618,7095,38.8184505,-75.5967427
2022,19950,19950,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,35.1,30.9,39.6,%,Crude prevalence,5618,7095,38.8184505,-75.5967427
2023,19951,19951,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,13.2,11.1,15.5,%,Crude prevalence,1625,1986,38.6852574,-75.2551535
2023,19951,19951,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,12.6,10.7,14.8,%,Crude prevalence,1625,1986,38.6852574,-75.2551535
2023,19951,19951,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,24.9,21.1,28.9,%,Crude prevalence,1625,1986,38.6852574,-75.2551535
2022,19951,19951,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,30.6,26.4,35.5,%,Crude prevalence,1625,1986,38.6852574,-75.2551535
2023,19952,19952,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,13.5,11.3,16.0,%,Crude prevalence,8244,10621,38.9166995,-75.6121042
2023,19952,19952,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,14.8,12.8,17.0,%,Crude prevalence,8244,10621,38.9166995,-75.6121042
2023,19952,19952,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,31.3,27.1,35.8,%,Crude prevalence,8244,10621,38.9166995,-75.6121042
2022,19952,19952,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,39.3,34.1,44.7,%,Crude prevalence,8244,10621,38.9166995,-75.6121042
2023,19953,19953,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,14.2,11.8,16.9,%,Crude prevalence,3387,4500,39.152487,-75.6941327
2023,19953,19953,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,17.5,14.7,20.5,%,Crude prevalence,3387,4500,39.152487,-75.6941327
2023,19953,19953,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,33.9,29.2,39.0,%,Crude prevalence,3387,4500,39.152487,-75.6941327
2022,19953,19953,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,39.7,34.4,45.2,%,Crude prevalence,3387,4500,39.152487,-75.6941327
2023,19954,19954,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,12.6,10.5,14.9,%,Crude prevalence,1308,1629,38.8970097,-75.5204569
2023,19954,19954,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,16.2,13.4,19.0,%,Crude prevalence,1308,1629,38.8970097,-75.5204569
2023,19954,19954,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,34.7,29.7,39.5,%,Crude prevalence,1308,1629,38.8970097,-75.5204569
2022,19954,19954,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,38.7,33.5,44.1,%,Crude prevalence,1308,1629,38.8970097,-75.5204569
2023,19955,19955,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,13.4,11.2,15.9,%,Crude prevalence,143,191,39.2269685,-75.664724
2023,19955,19955,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,15.9,12.9,19.2,%,Crude prevalence,143,191,39.2269685,-75.664724
2023,19955,19955,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,32.2,27.1,37.9,%,Crude prevalence,143,191,39.2269685,-75.664724
2022,19955,19955,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,38.5,33.2,43.8,%,Crude prevalence,143,191,39.2269685,-75.664724
2023,19956,19956,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,14.6,12.3,17.1,%,Crude prevalence,12211,16327,38.5476448,-75.5381863
2023,19956,19956,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,18.6,16.3,21.1,%,Crude prevalence,12211,16327,38.5476448,-75.5381863
2023,19956,19956,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,31.2,27.1,35.5,%,Crude prevalence,12211,16327,38.5476448,-75.5381863
2022,19956,19956,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,36.4,31.8,41.7,%,Crude prevalence,12211,16327,38.5476448,-75.5381863
2023,19958,19958,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,11.9,10.0,14.0,%,Crude prevalence,24522,27911,38.728714,-75.1685078
2023,19958,19958,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,10.8,9.3,12.5,%,Crude prevalence,24522,27911,38.728714,-75.1685078
2023,19958,19958,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,23.9,20.4,27.7,%,Crude prevalence,24522,27911,38.728714,-75.1685078
2022,19958,19958,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,28.4,24.4,33.2,%,Crude prevalence,24522,27911,38.728714,-75.1685078
2023,19960,19960,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,14.3,12.1,16.7,%,Crude prevalence,5272,7121,38.8509127,-75.4087158
2023,19960,19960,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,16.6,14.2,19.0,%,Crude prevalence,5272,7121,38.8509127,-75.4087158
2023,19960,19960,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,30.2,25.9,34.6,%,Crude prevalence,5272,7121,38.8509127,-75.4087158
2022,19960,19960,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,36.1,31.5,41.5,%,Crude prevalence,5272,7121,38.8509127,-75.4087158
2023,19962,19962,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,13.4,11.2,15.9,%,Crude prevalence,10232,13692,39.0688084,-75.4883882
2023,19962,19962,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,12.8,11.0,14.7,%,Crude prevalence,10232,13692,39.0688084,-75.4883882
2023,19962,19962,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,29.3,25.2,33.5,%,Crude prevalence,10232,13692,39.0688084,-75.4883882
2022,19962,19962,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,39.5,34.2,44.8,%,Crude prevalence,10232,13692,39.0688084,-75.4883882
2023,19963,19963,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,13.3,11.5,15.3,%,Crude prevalence,16395,20827,38.9432534,-75.362567
2023,19963,19963,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,15.0,13.2,16.8,%,Crude prevalence,16395,20827,38.9432534,-75.362567
2023,19963,19963,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,30.7,27.0,34.3,%,Crude prevalence,16395,20827,38.9432534,-75.362567
2022,19963,19963,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,35.7,31.4,39.9,%,Crude prevalence,16395,20827,38.9432534,-75.362567
2023,19964,19964,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,13.4,11.2,15.8,%,Crude prevalence,1034,1298,39.0960269,-75.7254632
2023,19964,19964,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,16.8,14.0,19.4,%,Crude prevalence,1034,1298,39.0960269,-75.7254632
2023,19964,19964,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,34.7,29.9,39.6,%,Crude prevalence,1034,1298,39.0960269,-75.7254632
2022,19964,19964,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,38.8,33.5,44.0,%,Crude prevalence,1034,1298,39.0960269,-75.7254632
2023,19966,19966,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,12.7,10.7,15.0,%,Crude prevalence,26925,32520,38.579422,-75.277196
2023,19966,19966,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,14.7,12.7,16.7,%,Crude prevalence,26925,32520,38.579422,-75.277196
2023,19966,19966,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,28.3,24.4,32.2,%,Crude prevalence,26925,32520,38.579422,-75.277196
2022,19966,19966,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,32.3,27.9,37.4,%,Crude prevalence,26925,32520,38.579422,-75.277196
2023,19967,19967,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,11.2,9.3,13.2,%,Crude prevalence,1664,1802,38.5397161,-75.1208459
2023,19967,19967,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,12.0,9.4,14.8,%,Crude prevalence,1664,1802,38.5397161,-75.1208459
2023,19967,19967,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,24.5,20.1,29.5,%,Crude prevalence,1664,1802,38.5397161,-75.1208459
2022,19967,19967,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,27.6,23.6,32.3,%,Crude prevalence,1664,1802,38.5397161,-75.1208459
2023,19968,19968,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,13.2,11.2,15.5,%,Crude prevalence,11480,13800,38.7829203,-75.2798022
2023,19968,19968,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,12.8,10.9,14.8,%,Crude prevalence,11480,13800,38.7829203,-75.2798022
2023,19968,19968,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,25.1,21.3,29.1,%,Crude prevalence,11480,13800,38.7829203,-75.2798022
2022,19968,19968,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,30.5,26.3,35.5,%,Crude prevalence,11480,13800,38.7829203,-75.2798022
2023,19970,19970,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,10.9,9.1,12.8,%,Crude prevalence,7701,8591,38.5549727,-75.0994048
2023,19970,19970,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,11.4,9.5,13.4,%,Crude prevalence,7701,8591,38.5549727,-75.0994048
2023,19970,19970,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,25.3,21.4,29.3,%,Crude prevalence,7701,8591,38.5549727,-75.0994048
2022,19970,19970,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,27.5,23.5,32.2,%,Crude prevalence,7701,8591,38.5549727,-75.0994048
2023,19971,19971,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,13.0,11.0,15.2,%,Crude prevalence,12899,14348,38.6945036,-75.0996997
2023,19971,19971,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,9.1,7.6,10.7,%,Crude prevalence,12899,14348,38.6945036,-75.0996997
2023,19971,19971,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,20.5,17.1,23.8,%,Crude prevalence,12899,14348,38.6945036,-75.0996997
2022,19971,19971,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,27.1,23.3,31.8,%,Crude prevalence,12899,14348,38.6945036,-75.0996997
2023,19973,19973,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,13.4,11.3,15.7,%,Crude prevalence,19726,25550,38.6344621,-75.6235719
2023,19973,19973,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,18.0,15.8,20.3,%,Crude prevalence,19726,25550,38.6344621,-75.6235719
2023,19973,19973,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,32.6,28.5,36.9,%,Crude prevalence,19726,25550,38.6344621,-75.6235719
2022,19973,19973,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,36.2,31.7,41.4,%,Crude prevalence,19726,25550,38.6344621,-75.6235719
2023,19975,19975,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,12.0,10.1,14.1,%,Crude prevalence,9182,10476,38.4683272,-75.1668798
2023,19975,19975,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,11.6,10.0,13.4,%,Crude prevalence,9182,10476,38.4683272,-75.1668798
2023,19975,19975,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,25.1,21.5,29.0,%,Crude prevalence,9182,10476,38.4683272,-75.1668798
2022,19975,19975,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,29.6,25.4,34.5,%,Crude prevalence,9182,10476,38.4683272,-75.1668798
2023,19977,19977,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,13.6,11.6,15.9,%,Crude prevalence,21311,27505,39.2989462,-75.5461219
2023,19977,19977,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,13.6,12.0,15.4,%,Crude prevalence,21311,27505,39.2989462,-75.5461219
2023,19977,19977,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,29.8,26.0,33.9,%,Crude prevalence,21311,27505,39.2989462,-75.5461219
2022,19977,19977,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,40.6,35.7,45.6,%,Crude prevalence,21311,27505,39.2989462,-75.5461219
2023,19979,19979,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,13.8,11.5,16.3,%,Crude prevalence,581,722,39.0503674,-75.5764624
2023,19979,19979,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,15.4,12.7,18.2,%,Crude prevalence,581,722,39.0503674,-75.5764624
2023,19979,19979,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,31.7,26.9,36.7,%,Crude prevalence,581,722,39.0503674,-75.5764624
2022,19979,19979,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,39.3,34.1,44.6,%,Crude prevalence,581,722,39.0503674,-75.5764624
2023,19980,19980,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Binge drinking among adults,Binge Drinking,BINGE,13.1,10.9,15.4,%,Crude prevalence,200,235,39.0735222,-75.5701686
2023,19980,19980,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Current cigarette smoking among adults,Current Cigarette Smoking,CSMOKING,14.9,12.2,17.8,%,Crude prevalence,200,235,39.0735222,-75.5701686
2023,19980,19980,ZCTA,Sussex,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults,Physical Inactivity,LPA,32.6,27.3,37.5,%,Crude prevalence,200,235,39.0735222,-75.5701686
2022,19980,19980,ZCTA,Sussex,BRFSS,Health Risk Behaviors,Short sleep duration among adults,Short Sleep Duration,SLEEP,38.4,33.2,43.6,%,Crude prevalence,200,235,39.0735222,-75.5701686
